masco_version,masco_6d_code,masco_occupation_title_en,masco_4d_code,masco_unit_group_title_en,masco_2013_code_or_status,source_pdf_page,source_printed_page,title_extraction_method
2020,7634-08,"Fumigation Operator, Soil",7634,Fumigators And Pest And Weed Controllers,7634-08,423,409,systematic_index_text_layer
2020,7634-09,Weed Controller,7634,Fumigators And Pest And Weed Controllers,7634-09,423,409,systematic_index_text_layer
2020,7639-01,Optical Lens Finisher,7639,Other Related Craft Workers Not Elsewhere Classified,7639-03,423,409,systematic_index_text_layer
2020,7639-02,Optical Lens Moulder,7639,Other Related Craft Workers Not Elsewhere Classified,7639-04,423,409,systematic_index_text_layer
2020,7639-03,Camera Operator,7639,Other Related Craft Workers Not Elsewhere Classified,New,423,409,systematic_index_text_layer
2020,7639-04,Skilled Assistant Grade H19,7639,Other Related Craft Workers Not Elsewhere Classified,New,423,409,systematic_index_text_layer
2020,8111-01,Miner,8111,Miners And Quarry Workers,8111-01,423,409,systematic_index_text_layer
2020,8111-02,Quarier,8111,Miners And Quarry Workers,8111-02,423,409,systematic_index_text_layer
2020,8111-03,"Machine Operator, Drilling",8111,Miners And Quarry Workers,8111-03,423,409,systematic_index_text_layer
2020,8111-04,"Machine Operator, Mine Drilling",8111,Miners And Quarry Workers,8111-04,423,409,systematic_index_text_layer
2020,8111-05,"Cutting Machine Operator, Mine",8111,Miners And Quarry Workers,8111-05,423,409,systematic_index_text_layer
2020,8111-06,"Sampler, Mine",8111,Miners And Quarry Workers,8111-06,423,409,systematic_index_text_layer
2020,8111-07,"Drilling Machine Operator, Quarry",8111,Miners And Quarry Workers,8111-07,423,409,systematic_index_text_layer
2020,8111-08,"Sampler, Quarry",8111,Miners And Quarry Workers,8111-08,423,409,systematic_index_text_layer
2020,8111-09,"Timberman, Underground",8111,Miners And Quarry Workers,8111-09,423,409,systematic_index_text_layer
2020,8111-10,Dragline Operator (Mining),8111,Miners And Quarry Workers,8111-10,423,409,systematic_index_text_layer
2020,8111-11,Mining Plant Operator,8111,Miners And Quarry Workers,8111-11,423,409,systematic_index_text_layer
2020,8111-12,Roof Bolter (mining),8111,Miners And Quarry Workers,New,423,409,systematic_index_text_layer
2020,8111-13,Coal Miner,8111,Miners And Quarry Workers,8111-13,423,409,systematic_index_text_layer
2020,8112-01,"Machine Operator, Stone Processing",8112,Mineral And Stone Processing Plant Operators,8112-01,423,409,systematic_index_text_layer
2020,8112-02,"Machine Operator, Stone Splitting",8112,Mineral And Stone Processing Plant Operators,8112-02,423,409,systematic_index_text_layer
2020,8112-03,"Machine Operator, Stone Crushing",8112,Mineral And Stone Processing Plant Operators,8112-03,423,409,systematic_index_text_layer
2020,8112-04,"Machine Operator, Stone Milling",8112,Mineral And Stone Processing Plant Operators,8112-04,423,409,systematic_index_text_layer
2020,8112-05,"Machine Operator, Mineral Milling",8112,Mineral And Stone Processing Plant Operators,8112-05,423,409,systematic_index_text_layer
2020,8112-06,"Operator, Magnetic Separator",8112,Mineral And Stone Processing Plant Operators,8112-06,423,409,systematic_index_text_layer
2020,8112-07,"Worker, Mineral Floatation",8112,Mineral And Stone Processing Plant Operators,8112-07,423,409,systematic_index_text_layer
2020,8112-08,"Dresser, Tin Ore",8112,Mineral And Stone Processing Plant Operators,8112-08,423,409,systematic_index_text_layer
2020,8112-09,"Keeper, Jig",8112,Mineral And Stone Processing Plant Operators,8112-09,423,409,systematic_index_text_layer
2020,8112-10,"Plant Processing Operator, Mineral and Stone",8112,Mineral And Stone Processing Plant Operators,8112-10,423,409,systematic_index_text_layer
2020,8112-11,Batching Plant Operator,8112,Mineral And Stone Processing Plant Operators,8112-11,423,409,systematic_index_text_layer
2020,8112-12,Coal washer,8112,Mineral And Stone Processing Plant Operators,8112-12,423,409,systematic_index_text_layer
2020,8112-13,Crusher Operator (Mineral or Stone Processing),8112,Mineral And Stone Processing Plant Operators,8112-13,423,409,systematic_index_text_layer
2020,8113-01,"Operator, Drilling Equipment",8113,Well Drillers And Borers And Related Workers,8113-01,423,409,systematic_index_text_layer
2020,8113-02,"Operator, Cable Drilling Equipment",8113,Well Drillers And Borers And Related Workers,8113-02,423,409,systematic_index_text_layer
2020,8113-03,"Operator, Well Drilling Equipment",8113,Well Drillers And Borers And Related Workers,8113-03,423,409,systematic_index_text_layer
2020,8113-04,"Operator, Oil and Gas Well Derrick",8113,Well Drillers And Borers And Related Workers,8113-04,423,409,systematic_index_text_layer
2020,8113-05,"Operator, Oil and Gas Well Pulling Equipment",8113,Well Drillers And Borers And Related Workers,8113-05,423,409,systematic_index_text_layer
2020,8113-06,"Machine Operator, Well Boring Equipment",8113,Well Drillers And Borers And Related Workers,8113-06,423,409,systematic_index_text_layer
2020,8113-07,Driller,8113,Well Drillers And Borers And Related Workers,8113-07,423,409,systematic_index_text_layer
2020,8113-08,"Attendant, Trommel",8113,Well Drillers And Borers And Related Workers,8113-08,423,409,systematic_index_text_layer
2020,8113-09,Boring Equipment Operator,8113,Well Drillers And Borers And Related Workers,8113-09,423,409,systematic_index_text_layer
2020,8113-10,Bore Sinker,8113,Well Drillers And Borers And Related Workers,8113-10,424,410,systematic_index_text_layer
2020,8113-11,Derrick man,8113,Well Drillers And Borers And Related Workers,8113-11,424,410,systematic_index_text_layer
2020,8113-12,Derrick Operator,8113,Well Drillers And Borers And Related Workers,8113-12,424,410,systematic_index_text_layer
2020,8113-13,Tool Pusher,8113,Well Drillers And Borers And Related Workers,8113-13,424,410,systematic_index_text_layer
2020,8113-14,Tour Pusher,8113,Well Drillers And Borers And Related Workers,8113-14,424,410,systematic_index_text_layer
2020,8113-15,"Operator, Drilling Equipment Rotary",8113,Well Drillers And Borers And Related Workers,New,424,410,systematic_index_text_layer
2020,8113-16,Wireline Operator,8113,Well Drillers And Borers And Related Workers,New,424,410,systematic_index_text_layer
2020,8113-17,Assistant Driller,8113,Well Drillers And Borers And Related Workers,New,424,410,systematic_index_text_layer
2020,8113-18,Service Operator,8113,Well Drillers And Borers And Related Workers,New,424,410,systematic_index_text_layer
2020,8113-19,"Operator Assistance – L&PI,II",8113,Well Drillers And Borers And Related Workers,New,424,410,systematic_index_text_layer
2020,8114-01,"Machine Operator, Concrete Mixing",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-01,424,410,systematic_index_text_layer
2020,8114-02,"Machine Operator, Cast Concrete Products",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-02,424,410,systematic_index_text_layer
2020,8114-03,"Machine Operator, Cement Product",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-03,424,410,systematic_index_text_layer
2020,8114-04,"Machine Operator, Asbestos",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-04,424,410,systematic_index_text_layer
2020,8114-05,"Machine Operator, Asbestos-Cement Product",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-05,424,410,systematic_index_text_layer
2020,8114-06,"Machine Operator, Cast Stone",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-06,424,410,systematic_index_text_layer
2020,8114-07,"Machine Operator, Terrazzo Tile",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-07,424,410,systematic_index_text_layer
2020,8114-08,"Machine Operator, Abrasive Coating",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-08,424,410,systematic_index_text_layer
2020,8114-09,"Machine Operator, Diamond Polishing",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-09,424,410,systematic_index_text_layer
2020,8114-10,"Machine Operator, Stone Polishing",8114,"Cement, Stone And Other Mineral Products Machine Operators",8114-10,424,410,systematic_index_text_layer
2020,8121-01,Furnace-operator,8121,Metal Processing Plant Operators,8121-01,424,410,systematic_index_text_layer
2020,8121-02,"Furnace-Operator, Refining Steel",8121,Metal Processing Plant Operators,8121-02,424,410,systematic_index_text_layer
2020,8121-03,"Furnace-Operator, Converting Steel",8121,Metal Processing Plant Operators,8121-03,424,410,systematic_index_text_layer
2020,8121-04,"Hot-Roller Operator, Steel",8121,Metal Processing Plant Operators,8121-04,424,410,systematic_index_text_layer
2020,8121-05,"Furnace-Operator, Metal Melting",8121,Metal Processing Plant Operators,8121-05,424,410,systematic_index_text_layer
2020,8121-06,"Furnace-Operator, Metal Melting (Blast-Furnace)",8121,Metal Processing Plant Operators,8121-06,424,410,systematic_index_text_layer
2020,8121-07,"Furnace-Operator, Metal Reheating",8121,Metal Processing Plant Operators,8121-07,424,410,systematic_index_text_layer
2020,8121-08,"Furnace-Operator, Metal Case-Hardening",8121,Metal Processing Plant Operators,8121-08,424,410,systematic_index_text_layer
2020,8121-09,"Furnace-Operator, Metal Hardening",8121,Metal Processing Plant Operators,8121-09,424,410,systematic_index_text_layer
2020,8121-10,"Furnace-Operator, Non-Ferrous Refining Metal",8121,Metal Processing Plant Operators,8121-10,424,410,systematic_index_text_layer
2020,8121-11,"Converter Blowing Operator, Steel Converting",8121,Metal Processing Plant Operators,8121-11,424,410,systematic_index_text_layer
2020,8121-12,"Furnace-Operator, Metal Heat-Treating",8121,Metal Processing Plant Operators,8121-12,424,410,systematic_index_text_layer
2020,8121-13,"Machine Operator, Metal Drawing",8121,Metal Processing Plant Operators,8121-13,424,410,systematic_index_text_layer
2020,8121-14,"Machine Operator, Die-Casting",8121,Metal Processing Plant Operators,8121-14,424,410,systematic_index_text_layer
2020,8121-15,"Machine Operator, Metal Casting",8121,Metal Processing Plant Operators,8121-15,424,410,systematic_index_text_layer
2020,8121-16,"Machine Operator, Centrifugal Casting",8121,Metal Processing Plant Operators,8121-16,424,410,systematic_index_text_layer
2020,8121-17,"Operator, Non-Ferrous Metal Rolling Mill",8121,Metal Processing Plant Operators,8121-17,424,410,systematic_index_text_layer
2020,8121-18,"Operator, Mill Table",8121,Metal Processing Plant Operators,8121-18,424,410,systematic_index_text_layer
2020,8121-19,"Drawer, Metal",8121,Metal Processing Plant Operators,8121-19,424,410,systematic_index_text_layer
2020,8121-20,"Extruder, Metal",8121,Metal Processing Plant Operators,8121-20,424,410,systematic_index_text_layer
2020,8121-21,"Annealer, Metal",8121,Metal Processing Plant Operators,8121-21,424,410,systematic_index_text_layer
2020,8121-22,"Machine Operator, Barbed-Wire",8121,Metal Processing Plant Operators,8121-22,424,410,systematic_index_text_layer
2020,8121-23,"Machine Operator, Seamless Pipe and Tube",8121,Metal Processing Plant Operators,8121-23,424,410,systematic_index_text_layer
2020,8121-24,"Machine Operator, Wire Stripping and Cutting",8121,Metal Processing Plant Operators,8121-24,424,410,systematic_index_text_layer
2020,8121-25,"Machine Operator, Wire Drawing",8121,Metal Processing Plant Operators,8121-25,424,410,systematic_index_text_layer
2020,8121-26,"Machine Operator, Insulating",8121,Metal Processing Plant Operators,8121-26,424,410,systematic_index_text_layer
2020,8121-27,"Machine Operator, Wire Extruding",8121,Metal Processing Plant Operators,8121-27,424,410,systematic_index_text_layer
2020,8121-28,"Drawer, Wire",8121,Metal Processing Plant Operators,8121-28,424,410,systematic_index_text_layer
2020,8121-29,"Drawer, Seamless Pipe and Tube",8121,Metal Processing Plant Operators,8121-29,424,410,systematic_index_text_layer
2020,8121-30,Smelting Operator,8121,Metal Processing Plant Operators,8121-30,424,410,systematic_index_text_layer
2020,8121-31,"Operator, Steel Fabricator",8121,Metal Processing Plant Operators,8121-31,424,410,systematic_index_text_layer
2020,8121-32,Steel Roller,8121,Metal Processing Plant Operators,8121-32,424,410,systematic_index_text_layer
2020,8122-01,"Machine Operator, Metal Electroplating",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-01,424,410,systematic_index_text_layer
2020,8122-02,Electroplater,8122,"Metal Finishing, Plating And Coating Machine Operators",8122-02,425,411,systematic_index_text_layer
2020,8122-03,"Machine Operator, Metal Dipping",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-03,425,411,systematic_index_text_layer
2020,8122-04,Hot-Dip Plater,8122,"Metal Finishing, Plating And Coating Machine Operators",8122-04,425,411,systematic_index_text_layer
2020,8122-05,"Machine Operator, Galvanishing Metal",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-05,425,411,systematic_index_text_layer
2020,8122-06,Galvaniser,8122,"Metal Finishing, Plating And Coating Machine Operators",8122-06,425,411,systematic_index_text_layer
2020,8122-07,"Machine Operator, Sandblaster Equipment",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-07,425,411,systematic_index_text_layer
2020,8122-08,"Sandblaster, Metal",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-08,425,411,systematic_index_text_layer
2020,8122-09,"Machine Operator, Cast Metal Article Finishing",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-09,425,411,systematic_index_text_layer
2020,8122-10,Casting Finisher,8122,"Metal Finishing, Plating And Coating Machine Operators",8122-10,425,411,systematic_index_text_layer
2020,8122-11,"Cleaner, Metal",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-11,425,411,systematic_index_text_layer
2020,8122-12,"Machine Operator, Sprying Metal",8122,"Metal Finishing, Plating And Coating Machine Operators",8122-12,425,411,systematic_index_text_layer
