"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","matched_esco_label","exact_normalized_label","same_four_digit_group","selected_primary","query_masco_version","score_is_probability"
"M411126","411126","Economic Affairs Assistant Grade E19","10","2422.12.7","Foreign Affairs Officer","http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f","0.588918","0.63395","0.451561","Foreign Affairs Specialist","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","1","4132.1","Data Entry Clerk","http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892","0.995","1","0.857443","Data Entry Clerk","true","true","true","2020","false"
"M413209","413209","Data Entry Clerk","2","3341.5","Data Entry Supervisor","http://data.europa.eu/esco/occupation/af355ac4-dd89-44df-99a6-bba70202d6fe","0.718606","0.740735","0.640186","Data Entry Clerks Supervisor","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","3","4415.1","File Clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.650246","0.670472","0.658404","Archive Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","4","4110.1","Office Clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.647662","0.674488","0.671222","Office Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","5","4313.1","Payroll Clerk","http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be","0.626696","0.64838","0.581798","Wages Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","6","4312.1","Auditing Clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.614703","0.578117","0.680352","Audit Control Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","7","3252.1","Medical Records Clerk","http://data.europa.eu/esco/occupation/14eb2c85-fce5-40b6-bcd0-46ac99994b0d","0.612828","0.615789","0.616878","Medical Records Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","8","4412.1","Mail Clerk","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","0.606374","0.614231","0.600135","Mail Room Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","9","4312.7","Tax Clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.599925","0.587391","0.610604","Tax Clerk","false","false","false","2020","false"
"M413209","413209","Data Entry Clerk","10","4312.5","Investment Clerk","http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2","0.594306","0.611579","0.515148","Investment Clerk","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","1","4227.1","Market Research Interviewer","http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57","0.985","0.662093","0.48312","Survey Interviewer","true","false","false","2020","false"
"M422602","422602","Survey Interviewer","2","4227.2","Survey Enumerator","http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f","0.734103","0.684364","0.862998","Census Interviewer","false","false","true","2020","false"
"M422602","422602","Survey Interviewer","3","3341.6","Field Survey Manager","http://data.europa.eu/esco/occupation/0deaceea-69d8-4304-bc80-0b3d0491a241","0.647575","0.687058","0.565914","Field Survey Supervisor","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","4","3112.10","Surveying Technician","http://data.europa.eu/esco/occupation/624986f9-21ef-4cdf-8cf6-8407a337ec2f","0.459469","0.444281","0.41922","Surveying Technician","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","5","2165.4","Land Surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","0.448166","0.442954","0.384562","Surveying Engineer","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","6","3315.8","Real Estate Surveyor","http://data.europa.eu/esco/occupation/bbefa1b2-521e-4d87-a7ad-9bbd0b32e271","0.430171","0.453045","0.402144","Real Estate Surveyor","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","7","2149.16","Test Engineer","http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e","0.413453","0.416485","0.322384","Solar Inverter Test Engineer","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","8","2149.14","Quantity Surveyor","http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0","0.408519","0.409373","0.37463","Quantity Survey Expert","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","9","2423.6","Recruitment Consultant","http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815","0.392849","0.425901","0.321446","Head Hunter","false","false","false","2020","false"
"M422602","422602","Survey Interviewer","10","2165.4.2","Mine Surveyor","http://data.europa.eu/esco/occupation/00ab29a3-6d4a-4df9-b46d-de31069e36e8","0.390667","0.367764","0.419394","Mine Surveyor","false","false","false","2020","false"
"M431112","431112","Auction Clerk","1","3339.2","Auctioneer","http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91","0.783037","0.809735","0.696591","Auctioneer","false","false","true","2020","false"
"M431112","431112","Auction Clerk","2","1221.1","Auction House Manager","http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff","0.754729","0.787742","0.626527","Auctioneer","false","false","false","2020","false"
"M431112","431112","Auction Clerk","3","4110.1","Office Clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.651176","0.709412","0.53029","Office Clerk","false","false","false","2020","false"
"M431112","431112","Auction Clerk","4","3411.5","Court Clerk","http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2","0.63361","0.663334","0.512213","Court Clerk","false","false","false","2020","false"
"M431112","431112","Auction Clerk","5","4313.1","Payroll Clerk","http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be","0.627212","0.668724","0.501169","Payroll Clerk","false","false","false","2020","false"
"M431112","431112","Auction Clerk","6","4412.1","Mail Clerk","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","0.623343","0.64392","0.502238","Mail Clerk","false","false","false","2020","false"
"M431112","431112","Auction Clerk","7","4312.1","Auditing Clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.620033","0.589786","0.572249","Auditing Clerk","false","false","false","2020","false"
"M431112","431112","Auction Clerk","8","4312.7","Tax Clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.617497","0.626151","0.507041","Tax Collection Clerk","false","false","false","2020","false"
"M431112","431112","Auction Clerk","9","4311.1","Billing Clerk","http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b","0.616682","0.638159","0.490164","Posting Clerk","false","true","false","2020","false"
"M431112","431112","Auction Clerk","10","4415.1","File Clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.600978","0.615158","0.486393","Archive Clerk","false","false","false","2020","false"
"M431114","431114","Audit Clerk","1","4312.1","Auditing Clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.985","0.97232","0.860205","Audit Clerk","true","false","true","2020","false"
"M431114","431114","Audit Clerk","2","4312.7","Tax Clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.723935","0.750733","0.654794","Tax Clerk","false","false","false","2020","false"
"M431114","431114","Audit Clerk","3","2411.1.2","Audit Supervisor","http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365","0.6999","0.709698","0.606025","Audit Leader","false","false","false","2020","false"
"M431114","431114","Audit Clerk","4","4313.1","Payroll Clerk","http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be","0.692626","0.735619","0.595094","Wages Clerk","false","false","false","2020","false"
"M431114","431114","Audit Clerk","5","4110.1","Office Clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.680873","0.736475","0.554302","Office Clerk","false","false","false","2020","false"
"M431114","431114","Audit Clerk","6","2411.1.7","Financial Auditor","http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21","0.674969","0.665902","0.710665","Auditor","false","false","false","2020","false"
"M431114","431114","Audit Clerk","7","4415.1","File Clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.65357","0.680928","0.554833","File Clerk","false","false","false","2020","false"
"M431114","431114","Audit Clerk","8","4311.1","Billing Clerk","http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b","0.649087","0.675838","0.587425","Financial Clerk","false","true","false","2020","false"
"M431114","431114","Audit Clerk","9","3411.5","Court Clerk","http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2","0.642403","0.671745","0.483388","Court Clerk","false","false","false","2020","false"
"M431114","431114","Audit Clerk","10","4312.4","Insurance Clerk","http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318","0.6404","0.693016","0.545849","Insurance Clerk","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","1","3312.3","Credit Manager","http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae","0.747504","0.773587","0.534174","Credit Controller","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","2","4311.1","Billing Clerk","http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b","0.716337","0.745694","0.772462","Financial Clerk","false","true","false","2020","false"
"M431115","431115","Credit Control Clerk","3","3312.2","Credit Adviser","http://data.europa.eu/esco/occupation/1a87e487-6761-4374-b6db-100ac5a9ad5a","0.675731","0.735804","0.528959","Credit Counselor","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","4","4312.1","Auditing Clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.652114","0.61285","0.614962","Audit Control Clerk","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","5","4415.1","File Clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.62555","0.658578","0.487371","Records Clerk","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","6","1346.3","Credit Union Manager","http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858","0.624747","0.678928","0.467218","Credit Union Manager","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","7","3312.2.1","Credit Analyst","http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7","0.623322","0.668504","0.381476","Credit Clerk","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","8","4214.1","Debt Collector","http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3","0.616946","0.622798","0.460638","Credit Control Agent","false","false","true","2020","false"
"M431115","431115","Credit Control Clerk","9","4110.1","Office Clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.604787","0.647324","0.507633","Correspondence Clerk","false","false","false","2020","false"
"M431115","431115","Credit Control Clerk","10","3411.5","Court Clerk","http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2","0.596335","0.633687","0.435706","Crown Court Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","1","4311.1","Billing Clerk","http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b","0.995","1","0.860636","Billing Clerk","true","true","true","2020","false"
"M431118","431118","Billing Clerk","2","4313.1","Payroll Clerk","http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be","0.717075","0.763802","0.64148","Payroll Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","3","4110.1","Office Clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.709429","0.776297","0.604178","Office Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","4","4312.1","Auditing Clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.677494","0.6659","0.66774","Auditing Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","5","4412.1","Mail Clerk","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","0.677123","0.706112","0.569013","Mail Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","6","4415.1","File Clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.676263","0.665227","0.559327","Filing Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","7","4312.7","Tax Clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.667779","0.693144","0.606176","Fiscal Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","8","3411.5","Court Clerk","http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2","0.650092","0.698467","0.535995","Judicial Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","9","4312.4","Insurance Clerk","http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318","0.645847","0.69672","0.536323","Insurance Clerk","false","false","false","2020","false"
"M431118","431118","Billing Clerk","10","5230.3","Ticket Issuing Clerk","http://data.europa.eu/esco/occupation/612430b3-dd43-4786-b823-0466c4953f66","0.63123","0.651279","0.58495","Ticket Issuing Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","1","4312.6","Property Assistant","http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728","0.985","0.73274","0.675204","Property Clerk","true","false","true","2020","false"
"M431119","431119","Property Clerk","2","3411.5","Court Clerk","http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2","0.696754","0.728717","0.575438","Court Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","3","4110.1","Office Clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.683568","0.717009","0.626025","Office Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","4","3411.2","Conveyance Clerk","http://data.europa.eu/esco/occupation/a9411821-4f54-406e-ba37-4c6e5a39f9fe","0.681156","0.673439","0.560852","Property Law Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","5","4312.4","Insurance Clerk","http://data.europa.eu/esco/occupation/9a39a143-d93c-4093-ba3b-47fb67ade318","0.670748","0.720366","0.59876","Insurance Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","6","4312.5","Investment Clerk","http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2","0.657486","0.709205","0.582511","Investment Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","7","4312.7","Tax Clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.655342","0.687227","0.5867","Tax Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","8","3334.3","Real Estate Agent","http://data.europa.eu/esco/occupation/8ec8df02-e9dd-43b7-b416-5846ae0414ab","0.638379","0.650566","0.541841","Property Agent","false","false","false","2020","false"
"M431119","431119","Property Clerk","9","4412.1","Mail Clerk","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","0.635342","0.653556","0.552654","Sorting Clerk","false","false","false","2020","false"
"M431119","431119","Property Clerk","10","4415.1","File Clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.632096","0.64129","0.576289","Records Clerk","false","false","false","2020","false"
