"role_id","role_title","masco_code","masco_source_page_pdf","rated_task_count","remote_capable_tasks","remote_onsite_tasks","remote_unclear_tasks","remote_pre_rating","ai_exposable_tasks","ai_exposure_share","ai_pre_rating","independent_raters_required","reconciliation_status","release_use","task_source_level","source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_task_source_level"
"M151127","Bioinformatics Manager","151127","323","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1511-09","M151109","151109","Bioinformatics Manager","https://emasco.mohr.gov.my/masco/1511-09","2020","exact_normalized_title","high","323","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M151128","Creative Multimedia Manager","151128","323","9","1","0","8","medium","2","0.2222","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1511-10","M151110","151110","Creative Multimedia Manager","https://emasco.mohr.gov.my/masco/1511-10","2020","exact_normalized_title","high","323","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M151130","Network Operations Manager","151130","323","9","3","0","6","medium","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1511-11","M151111","151111","Network Operations Manager","https://emasco.mohr.gov.my/masco/1511-11","2020","exact_normalized_title","high","323","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M151132","Information Technology Business Development Manager","151132","323","8","5","0","3","medium","1","0.125","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1511-12","M151112","151112","Information Technology Business Development Manager","https://emasco.mohr.gov.my/masco/1511-12","2020","exact_normalized_title","high","323","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M151135","Software Development Manager","151135","324","9","5","0","4","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1511-13","M151113","151113","Software and Applications Manager","https://emasco.mohr.gov.my/masco/1511-13","2020","combined_title_split","medium","324","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=324","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M161202","Director, Nursing","161202","324","9","0","0","9","medium","0","0.0","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1612-03","M161203","161203","Chief Nurse","https://emasco.mohr.gov.my/masco/1612-03","2020","reviewed_functional_equivalent","medium","324","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=324","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M161210","Phytonutrients Manager","161210","324","8","2","0","6","medium","0","0.0","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1612-01","M161201","161201","Phytonutrients Manager","https://emasco.mohr.gov.my/masco/1612-01","2020","exact_normalized_title","high","324","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=324","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M161211","Health Educator","161211","324","8","1","0","7","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/1612-02","M161202","161202","Health Educator","https://emasco.mohr.gov.my/masco/1612-02","2020","exact_normalized_title","high","324","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=324","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211101","Physicist","211101","326","10","6","4","0","low","5","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2111-01","M211101","211101","Physicist","https://emasco.mohr.gov.my/masco/2111-01","2020","exact_normalized_title","high","326","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=326","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211129","Astronaut","211129","327","8","5","2","1","low","1","0.125","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2111-02","M211102","211102","Astronaut","https://emasco.mohr.gov.my/masco/2111-02","2020","exact_normalized_title","high","327","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=327","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211201","Meteorological Officer Grade C41","211201","327","10","7","1","2","low","7","0.7","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2112-04","M211204","211204","Meteorological Officer Grade C9","https://emasco.mohr.gov.my/masco/2112-04","2020","grade_reversion","high","327","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=327","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211202","Meteorologist","211202","327","8","6","0","2","medium","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2112-01","M211201","211201","Meteorologist","https://emasco.mohr.gov.my/masco/2112-01","2020","exact_normalized_title","high","327","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=327","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211210","Meteorologist, Environmental","211210","327","9","4","0","5","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2112-02","M211202","211202","Meteorologist (Environmental)","https://emasco.mohr.gov.my/masco/2112-02","2020","exact_normalized_title","high","327","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=327","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211211","Meteorologist, Numerical Weather Prediction Modeling","211211","327","9","3","0","6","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2112-03","M211203","211203","Meteorologist (Numerical Weather Prediction Modelling)","https://emasco.mohr.gov.my/masco/2112-03","2020","title_variant","high","327","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=327","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211302","Chemist","211302","327","8","5","1","2","low","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2113-01","M211301","211301","Chemist","https://emasco.mohr.gov.my/masco/2113-01","2020","exact_normalized_title","high","327","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=327","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211402","Geologist","211402","328","8","6","0","2","medium","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2114-01","M211401","211401","Geologist","https://emasco.mohr.gov.my/masco/2114-01","2020","exact_normalized_title","high","328","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=328","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211424","Hydrologist","211424","328","7","3","0","4","medium","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2114-02","M211402","211402","Hydrologist","https://emasco.mohr.gov.my/masco/2114-02","2020","exact_normalized_title","high","328","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=328","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M211432","Geoscientist","211432","328","9","7","0","2","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2114-03","M211403","211403","Geoscientist","https://emasco.mohr.gov.my/masco/2114-03","2020","exact_normalized_title","high","328","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=328","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M212101","Statistician Grade E41","212101","328","10","8","0","2","medium","5","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2121-05","M212105","212105","Statistician Grade E9","https://emasco.mohr.gov.my/masco/2121-05","2020","grade_reversion","high","328","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=328","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M212102","Mathematician","212102","329","7","6","0","1","medium","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2121-01","M212101","212101","Mathematician","https://emasco.mohr.gov.my/masco/2121-01","2020","exact_normalized_title","high","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M212106","Statistician, Applied Statistics","212106","329","8","8","0","0","high","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2121-02","M212102","212102","Statistician","https://emasco.mohr.gov.my/masco/2121-02","2020","reviewed_functional_equivalent","medium","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M212112","Pricing Actuarie","212112","329","8","6","0","2","medium","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2121-03","M212103","212103","Actuary","https://emasco.mohr.gov.my/masco/2121-03","2020","combined_title_split","medium","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M212113","Valuation Actuarie","212113","329","8","6","0","2","medium","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2121-03","M212103","212103","Actuary","https://emasco.mohr.gov.my/masco/2121-03","2020","combined_title_split","medium","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M212115","Metrologist","212115","329","8","5","1","2","low","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2121-04","M212104","212104","Metrologist","https://emasco.mohr.gov.my/masco/2121-04","2020","exact_normalized_title","high","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M213101","Wildlife Officer Grade G41","213101","329","10","4","0","6","medium","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2131-07","M213107","213107","Wildlife Officer Grade G9","https://emasco.mohr.gov.my/masco/2131-07","2020","grade_reversion","high","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M213103","Microbiologist","213103","329","8","4","0","4","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2131-01","M213101","213101","Microbiologist","https://emasco.mohr.gov.my/masco/2131-01","2020","exact_normalized_title","high","329","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
