role_id,role_title,masco_code,masco_unit_group_code,candidate_rank,candidate_esco_code,candidate_esco_title,candidate_esco_uri,matched_label,matched_label_type,title_similarity,candidate_status,mapping_status,review_decision,reviewer,review_notes
M325707,Assistant Food Technology Officer Grade C5,325707,3257,3,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,safety officer,altLabel,0.392857,review_only_not_used,no_unique_exact_esco_title_match,,,
M325708,Assistant Environmental Health Officer Grade U5,325708,3257,1,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,environmental health officer,altLabel,0.746667,review_only_not_used,no_unique_exact_esco_title_match,,,
M325708,Assistant Environmental Health Officer Grade U5,325708,3257,2,3257.1,environmental health inspector,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77,environmental health inspector,preferredLabel,0.597403,review_only_not_used,no_unique_exact_esco_title_match,,,
M325708,Assistant Environmental Health Officer Grade U5,325708,3257,3,3257.5.1,healthcare inspector,http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,healthcare environment inspector,altLabel,0.506329,review_only_not_used,no_unique_exact_esco_title_match,,,
M325709,Assistant Environmental Control Officer Grade C5,325709,3257,1,3257.5,occupational health and safety inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,environmental health officer,altLabel,0.605263,review_only_not_used,no_unique_exact_esco_title_match,,,
M325709,Assistant Environmental Control Officer Grade C5,325709,3257,2,3257.4.1,hazardous materials inspector,http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,environmental compliance specialist,altLabel,0.506024,review_only_not_used,no_unique_exact_esco_title_match,,,
M325709,Assistant Environmental Control Officer Grade C5,325709,3257,3,3257.5.1,healthcare inspector,http://data.europa.eu/esco/occupation/43d49e27-302b-439d-bce6-86555527edb5,healthcare environment inspector,altLabel,0.475000,review_only_not_used,no_unique_exact_esco_title_match,,,
M325801,Ambulance Officer,325801,3258,1,3258.2,paramedic in emergency responses,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,ambulance paramedic,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M325801,Ambulance Officer,325801,3258,2,3258.1,emergency ambulance driver,http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f,ambulance technician,altLabel,0.648649,review_only_not_used,no_unique_exact_esco_title_match,,,
M325802,Emergency Paramedic,325802,3258,1,3258.2,paramedic in emergency responses,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,emergency response paramedic,altLabel,0.808511,review_only_not_used,no_unique_exact_esco_title_match,,,
M325802,Emergency Paramedic,325802,3258,2,3258.1,emergency ambulance driver,http://data.europa.eu/esco/occupation/64e909ad-1bd0-493c-a8dc-1afbed0c9c2f,emergency ambulance driver,preferredLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M331401,Assistant Statistics Officer Grade E5,331401,3314,1,3314.2,statistical assistant,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,statistics compiler,altLabel,0.535714,review_only_not_used,no_unique_exact_esco_title_match,,,
M331401,Assistant Statistics Officer Grade E5,331401,3314,2,3314.1,actuarial assistant,http://data.europa.eu/esco/occupation/160c1469-bbb6-48d3-b2a7-db8b30d724b5,actuarial assistant-life product development,altLabel,0.370370,review_only_not_used,no_unique_exact_esco_title_match,,,
M351101,Computer Technician,351101,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data center administrator,altLabel,0.363636,review_only_not_used,no_unique_exact_esco_title_match,,,
M351102,Electronic Data Processing Technician,351102,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data center operator,altLabel,0.385965,review_only_not_used,no_unique_exact_esco_title_match,,,
M351103,Information Technology Assistant,351103,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre employee,altLabel,0.307692,review_only_not_used,no_unique_exact_esco_title_match,,,
M351104,Computer Console Operator,351104,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre operator,preferredLabel,0.622222,review_only_not_used,no_unique_exact_esco_title_match,,,
M351105,Engineering Assistant (Telecommunications),351105,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre administrator,altLabel,0.307692,review_only_not_used,no_unique_exact_esco_title_match,,,
M351106,Management Information Systems Supervisor,351106,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre operator,preferredLabel,0.393443,review_only_not_used,no_unique_exact_esco_title_match,,,
M351107,Computer Technician Grade FT1,351107,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data center administrator,altLabel,0.370370,review_only_not_used,no_unique_exact_esco_title_match,,,
M351108,Assistant Information Technology Officer Grade FA5,351108,3511,1,3511.1,data centre operator,http://data.europa.eu/esco/occupation/9729c0f3-c9bc-482e-ac59-a82ec3b67ba3,data centre employee,altLabel,0.342857,review_only_not_used,no_unique_exact_esco_title_match,,,
M351201,Computer Help Desk Technician,351201,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,ICT technician,preferredLabel,0.604651,review_only_not_used,no_unique_exact_esco_title_match,,,
M351201,Computer Help Desk Technician,351201,3512,2,3512.2,ICT help desk manager,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,ICT help desk manager,preferredLabel,0.600000,review_only_not_used,no_unique_exact_esco_title_match,,,
M351201,Computer Help Desk Technician,351201,3512,3,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,ICT help desk agent,preferredLabel,0.583333,review_only_not_used,no_unique_exact_esco_title_match,,,
M351202,Information Technology Technician,351202,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,information systems technician,altLabel,0.793651,review_only_not_used,no_unique_exact_esco_title_match,,,
M351202,Information Technology Technician,351202,3512,2,3512.3,ICT security technician,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,IT security technician,altLabel,0.618182,review_only_not_used,no_unique_exact_esco_title_match,,,
M351202,Information Technology Technician,351202,3512,3,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,IT support technician,altLabel,0.555556,review_only_not_used,no_unique_exact_esco_title_match,,,
M351203,Computer Assistant,351203,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,IT assistant,altLabel,0.733333,review_only_not_used,no_unique_exact_esco_title_match,,,
M351203,Computer Assistant,351203,3512,2,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,ICT service desk agent,altLabel,0.400000,review_only_not_used,no_unique_exact_esco_title_match,,,
M351203,Computer Assistant,351203,3512,3,3512.2,ICT help desk manager,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,ICT service desk manager,altLabel,0.380952,review_only_not_used,no_unique_exact_esco_title_match,,,
M351204,Communications Assistant (ICT),351204,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,IT assistant,altLabel,0.600000,review_only_not_used,no_unique_exact_esco_title_match,,,
M351204,Communications Assistant (ICT),351204,3512,2,3512.3,ICT security technician,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,development and operations security engineer,altLabel,0.416667,review_only_not_used,no_unique_exact_esco_title_match,,,
M351204,Communications Assistant (ICT),351204,3512,3,3512.2,ICT help desk manager,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,technical support manager,altLabel,0.339623,review_only_not_used,no_unique_exact_esco_title_match,,,
M351205,Database Assistant,351205,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,IT assistant,altLabel,0.733333,review_only_not_used,no_unique_exact_esco_title_match,,,
M351205,Database Assistant,351205,3512,2,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,ICT service desk agent,altLabel,0.350000,review_only_not_used,no_unique_exact_esco_title_match,,,
M351205,Database Assistant,351205,3512,3,3512.3,ICT security technician,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,IT security technician,altLabel,0.350000,review_only_not_used,no_unique_exact_esco_title_match,,,
M351206,Computer Programming Assistant,351206,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,computer operator,altLabel,0.553191,review_only_not_used,no_unique_exact_esco_title_match,,,
M351206,Computer Programming Assistant,351206,3512,2,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,ICT service desk agent,altLabel,0.346154,review_only_not_used,no_unique_exact_esco_title_match,,,
M351206,Computer Programming Assistant,351206,3512,3,3512.3,ICT security technician,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,IT security technician,altLabel,0.307692,review_only_not_used,no_unique_exact_esco_title_match,,,
M351207,Call Centre Trainer,351207,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,ICT engineer,altLabel,0.516129,review_only_not_used,no_unique_exact_esco_title_match,,,
M351207,Call Centre Trainer,351207,3512,2,3512.3,ICT security technician,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,DevSecOps engineer,altLabel,0.432432,review_only_not_used,no_unique_exact_esco_title_match,,,
M351207,Call Centre Trainer,351207,3512,3,3512.2,ICT help desk manager,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,software support manager,altLabel,0.418605,review_only_not_used,no_unique_exact_esco_title_match,,,
M351208,Data Centre Supervisor,351208,3512,1,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,IT engineer,altLabel,0.424242,review_only_not_used,no_unique_exact_esco_title_match,,,
M351208,Data Centre Supervisor,351208,3512,2,3512.2,ICT help desk manager,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,software support manager,altLabel,0.391304,review_only_not_used,no_unique_exact_esco_title_match,,,
M351208,Data Centre Supervisor,351208,3512,3,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,ICT service desk agent,altLabel,0.363636,review_only_not_used,no_unique_exact_esco_title_match,,,
M351209,Technical Support Technician,351209,3512,1,3512.1,ICT help desk agent,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,IT support technician,altLabel,0.816327,review_only_not_used,no_unique_exact_esco_title_match,,,
M351209,Technical Support Technician,351209,3512,2,3512.2,ICT help desk manager,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,technical support manager,altLabel,0.754717,review_only_not_used,no_unique_exact_esco_title_match,,,
M351209,Technical Support Technician,351209,3512,3,3512.4,ICT technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,ICT technician,preferredLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M351301,Computer Network Technician,351301,3513,1,3513.2,ICT network technician,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617,ICT network technician,preferredLabel,0.857143,review_only_not_used,no_unique_exact_esco_title_match,,,
M351301,Computer Network Technician,351301,3513,2,3513.1,aviation data communications manager,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,data communications manager in aviation,altLabel,0.393939,review_only_not_used,no_unique_exact_esco_title_match,,,
M351302,Network Security Technician (ICT),351302,3513,1,3513.2,ICT network technician,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617,networks technician,altLabel,0.760000,review_only_not_used,no_unique_exact_esco_title_match,,,
M351302,Network Security Technician (ICT),351302,3513,2,3513.1,aviation data communications manager,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f,aviation data communications officer,altLabel,0.358209,review_only_not_used,no_unique_exact_esco_title_match,,,
M351401,Web Technician,351401,3514,1,3514.1,webmaster,http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,web technician,altLabel,1.000000,provisionally_used_pending_review,unique_exact_alternate_title_same_isco_group,,,
M351402,Creative Assistance,351402,3514,1,3514.1,webmaster,http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,website administrator,altLabel,0.450000,review_only_not_used,no_unique_exact_esco_title_match,,,
M352101,Cinematographer,352101,3521,1,3521.1.2,camera operator,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,videographer,altLabel,0.740741,review_only_not_used,no_unique_exact_esco_title_match,,,
M352101,Cinematographer,352101,3521,2,3521.1.6,recording studio technician,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,audio restorer,altLabel,0.482759,review_only_not_used,no_unique_exact_esco_title_match,,,
M352101,Cinematographer,352101,3521,3,3521.1.4,performance video operator,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,projection operator,altLabel,0.470588,review_only_not_used,no_unique_exact_esco_title_match,,,
M352102,Motion Picture Assistant,352102,3521,1,3521.1,audio-visual technician,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,audio-visual assistant,altLabel,0.652174,review_only_not_used,no_unique_exact_esco_title_match,,,
M352102,Motion Picture Assistant,352102,3521,2,3521.1.1,boom operator,http://data.europa.eu/esco/occupation/4d102082-8d43-4c59-81ab-08a7509f3c40,production sound mixer assistant,altLabel,0.642857,review_only_not_used,no_unique_exact_esco_title_match,,,
M352102,Motion Picture Assistant,352102,3521,3,3521.1.5,projectionist,http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,projection technician,altLabel,0.488889,review_only_not_used,no_unique_exact_esco_title_match,,,
M352103,Sound Mixer,352103,3521,1,3521.1.10,sound operator,http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,sound mixer,altLabel,1.000000,review_only_not_used,ambiguous_exact_title_same_isco_group,,,
M352103,Sound Mixer,352103,3521,2,3521.1.6,recording studio technician,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,sound mixer,altLabel,1.000000,review_only_not_used,ambiguous_exact_title_same_isco_group,,,
M352103,Sound Mixer,352103,3521,3,3521.1.7,sound designer,http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188,sound designer,preferredLabel,0.720000,review_only_not_used,ambiguous_exact_title_same_isco_group,,,
M352104,Ships Radio Officer,352104,3521,1,3521.1.10,sound operator,http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,audio operator,altLabel,0.484848,review_only_not_used,no_unique_exact_esco_title_match,,,
M352104,Ships Radio Officer,352104,3521,2,3521.1.6,recording studio technician,http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4,audio restorer,altLabel,0.484848,review_only_not_used,no_unique_exact_esco_title_match,,,
M352104,Ships Radio Officer,352104,3521,3,3521.1.7,sound designer,http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188,audio designer,altLabel,0.484848,review_only_not_used,no_unique_exact_esco_title_match,,,
M352105,Broadcast Technician,352105,3521,1,3521.2,broadcast technician,http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2,broadcast technician,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
