"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","same_four_digit_group","selected_primary","status","score_is_probability"
"M121409","121409","Chief Business Officer","7","1330.3","chief technology officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","0.68121","0.80802","0.492997","False","False","alternative_not_used","False"
"M121409","121409","Chief Business Officer","8","1330.1","chief data officer","http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205","0.676984","0.748234","0.560573","False","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","1","1223.1","product manager","http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890","0.94","0.522021","0.471159","True","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","2","1223.2","research and development manager","http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440","0.94","0.999999","0.578118","True","True","selected","False"
"M122301","122301","Research and Development Manager","3","1223.2.1","product development manager","http://data.europa.eu/esco/occupation/1488589a-7b83-471d-b094-492f5616f4e0","0.94","0.664098","0.564028","True","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","4","1223.2.2","research manager","http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d","0.70655","0.877133","0.437095","True","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","5","1223.2.2.1","ICT research manager","http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6","0.629606","0.74329","0.425268","True","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","6","1223.2.1.3","games development manager","http://data.europa.eu/esco/occupation/62001bb7-4611-4b61-903e-d98589c0821a","0.592675","0.665341","0.369185","True","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","7","1219.6","project manager","http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5","0.555041","0.681805","0.39298","False","False","alternative_not_used","False"
"M122301","122301","Research and Development Manager","8","1223.2.1.1","clothing development manager","http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117","0.551798","0.497417","0.494541","True","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","1","1311.1","forester","http://data.europa.eu/esco/occupation/f04eaeff-52f5-4d52-93ad-6f846884827f","0.94","0.629982","0.691617","True","True","selected","False"
"M131101","131101","Forestry Manager","2","2132.5","forestry adviser","http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8","0.824255","0.893578","0.757045","False","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","3","3143.1","forestry technician","http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93","0.733888","0.793114","0.642374","False","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","4","3359.4","forestry inspector","http://data.europa.eu/esco/occupation/6c7d333a-b2a9-4325-b25b-566d1ecc956d","0.726361","0.774452","0.65727","False","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","5","8341.1","forestry equipment operator","http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1","0.711835","0.795126","0.638783","False","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","6","9215.1","forest worker","http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54","0.708508","0.750244","0.648384","False","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","7","7233.8.2","forestry machinery technician","http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde","0.668493","0.765823","0.502358","False","False","alternative_not_used","False"
"M131101","131101","Forestry Manager","8","1219.5.5","wood factory manager","http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5","0.667296","0.704112","0.608005","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","1","6130.1","farm manager","http://data.europa.eu/esco/occupation/4552095e-3396-4831-86ad-4fc34ec39a19","0.92","0.824811","0.802954","False","True","selected","False"
"M131102","131102","Agricultural Manager","2","2422.12.1","agricultural policy officer","http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044","0.760196","0.805817","0.666783","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","3","6113.2","horticulture production manager","http://data.europa.eu/esco/occupation/d36b66f8-c08a-4416-953b-62c271ca7509","0.733713","0.727713","0.680427","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","4","6114.1","crop production manager","http://data.europa.eu/esco/occupation/1b5ccfe7-1cc3-4f02-974c-f852d3faf57e","0.70949","0.750432","0.755732","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","5","2144.1.2","agricultural engineer","http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de","0.703821","0.75876","0.571573","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","6","1321.2.1.3","food production manager","http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96","0.703676","0.769286","0.712188","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","7","3359.1","agricultural inspector","http://data.europa.eu/esco/occupation/715b902f-b1b6-4366-afc6-ddb8ab715229","0.697202","0.675223","0.672002","False","False","alternative_not_used","False"
"M131102","131102","Agricultural Manager","8","1324.3.1.6.1","agricultural machinery and equipment distribution manager","http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a","0.687352","0.754376","0.654522","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","1","2250.7","official veterinarian","http://data.europa.eu/esco/occupation/4ce42c3c-8a46-40b6-9274-1f5cee3c5cba","0.684943","0.744455","0.577684","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","2","3240.2.4","veterinary nurse","http://data.europa.eu/esco/occupation/24f1eb3a-e99c-4c38-9bda-ba2ba6bf9fa4","0.668065","0.770353","0.480522","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","3","1120.1","animal facility manager","http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85","0.666243","0.769051","0.595848","False","True","selected","False"
"M131103","131103","Veterinary Manager","4","2250.8","specialised veterinarian","http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029","0.657635","0.768128","0.468042","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","5","2250.9","veterinary scientist","http://data.europa.eu/esco/occupation/557f9ccc-4e46-4bb2-8d20-272cd978b152","0.655655","0.769258","0.466667","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","6","6121.2","equine yard manager","http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a","0.64195","0.592721","0.686239","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","7","2250.6","general veterinarian","http://data.europa.eu/esco/occupation/eb6efbb9-9216-4e86-bc3b-de2223cd4667","0.641639","0.743608","0.461435","False","False","alternative_not_used","False"
"M131103","131103","Veterinary Manager","8","3240.2","veterinary technician","http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0","0.640769","0.752398","0.440124","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","1","6121.2","equine yard manager","http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a","0.573707","0.538476","0.621791","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","2","6130.1","farm manager","http://data.europa.eu/esco/occupation/4552095e-3396-4831-86ad-4fc34ec39a19","0.5622","0.543291","0.581308","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","3","3341.6","field survey manager","http://data.europa.eu/esco/occupation/0deaceea-69d8-4304-bc80-0b3d0491a241","0.538467","0.49579","0.544492","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","4","6114.1","crop production manager","http://data.europa.eu/esco/occupation/1b5ccfe7-1cc3-4f02-974c-f852d3faf57e","0.500768","0.498604","0.5348","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","5","1431.2","recreational facilities manager","http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571","0.494777","0.428585","0.524072","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","6","1431.3","sport facility manager","http://data.europa.eu/esco/occupation/825ab049-2f0c-4acf-b402-9c6bb51acca2","0.487846","0.455742","0.479051","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","7","6113.2","horticulture production manager","http://data.europa.eu/esco/occupation/d36b66f8-c08a-4416-953b-62c271ca7509","0.477976","0.441267","0.515485","False","False","alternative_not_used","False"
"M131104","131104","Field Manager (Grass)","8","1439.2","camping ground manager","http://data.europa.eu/esco/occupation/6aef7360-8c4a-4e1a-a402-b1e207101dc8","0.473818","0.439116","0.488361","False","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","1","1312.3","aquaculture production manager","http://data.europa.eu/esco/occupation/5945cba8-19a4-4632-8a8f-4186e2bad1a3","0.867542","0.916445","0.820504","True","True","selected","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","2","1312.1","aquaculture harvesting manager","http://data.europa.eu/esco/occupation/4fe4b1f1-e84d-4056-b062-83d5a64fc571","0.792384","0.818892","0.77574","True","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","3","1312.2","aquaculture husbandry manager","http://data.europa.eu/esco/occupation/a5826284-14fb-4866-b9be-69ce69db1b71","0.76639","0.81062","0.723494","True","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","4","6221.8","aquaculture mooring manager","http://data.europa.eu/esco/occupation/d4709722-6f17-4bec-a5f4-1b660e6b28b1","0.748048","0.846569","0.684509","False","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","5","3142.1.1","aquaculture quality supervisor","http://data.europa.eu/esco/occupation/f9cbdeb4-1559-4d45-b2d7-edf8aebe400b","0.74312","0.804699","0.730243","False","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","6","2132.3","aquaculture recirculation manager","http://data.europa.eu/esco/occupation/a330b7b6-696e-455c-b6d5-f39f82c1489f","0.741855","0.772667","0.739912","False","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","7","6221.3","aquaculture hatchery manager","http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787","0.73909","0.767115","0.764935","False","False","alternative_not_used","False"
"M131201","131201","Aquaculture and Fisheries Production/Operation Manager","8","8160.32","fish production operator","http://data.europa.eu/esco/occupation/83de6811-975d-4f7c-b81e-604c0c17e800","0.733293","0.756592","0.750542","False","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","1","1321.2","manufacturing manager","http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee","0.94","1","0.781384","True","True","selected","False"
"M132101","132101","Manufacturing Manager","2","1219.5","manufacturing facility manager","http://data.europa.eu/esco/occupation/680831bb-64fc-4fc8-ae58-c450327d9700","0.832715","0.876211","0.752454","False","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","3","1321.2.1","industrial production manager","http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5","0.798156","0.838435","0.700202","True","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","4","1321.2.1.1","chemical production manager","http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5","0.760068","0.751232","0.702637","True","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","5","1321.2.1.8","metal production manager","http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d","0.72122","0.752414","0.65718","True","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","6","1321.2.1.3","food production manager","http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96","0.707103","0.728128","0.684008","True","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","7","2141.4.1","manufacturing engineer","http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0","0.699282","0.757309","0.557274","False","False","alternative_not_used","False"
"M132101","132101","Manufacturing Manager","8","3122.4","production supervisor","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","0.696226","0.706391","0.675327","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","1","3123.1.11","electrical supervisor","http://data.europa.eu/esco/occupation/8862c29b-3810-4fbc-85c7-c9ee87535f73","0.789807","0.839496","0.735882","False","True","selected","False"
"M132102","132102","Electrical Manager","2","1219.5.3","power plant manager","http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5","0.728559","0.761659","0.676742","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","3","2151.1","electrical engineer","http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22","0.71121","0.72694","0.646053","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","4","3122.4.4","electrical equipment production supervisor","http://data.europa.eu/esco/occupation/aeae4491-91b2-4029-9648-364e0bc4ecff","0.709578","0.737932","0.702501","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","5","7411.1","electrician","http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0","0.705283","0.766406","0.60186","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","6","7411.1.1.2","industrial electrician","http://data.europa.eu/esco/occupation/5df63943-f1bc-4438-90f1-92768a7a23c8","0.703229","0.765895","0.619522","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","7","1349.12","energy manager","http://data.europa.eu/esco/occupation/a005f8a2-2d8a-433e-8d89-13575f822fd4","0.694187","0.745453","0.623816","False","False","alternative_not_used","False"
"M132102","132102","Electrical Manager","8","1324.3.1.6.10","electrical household appliances distribution manager","http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295","0.68412","0.729261","0.682551","False","False","alternative_not_used","False"
"M132103","132103","Energy Manager","1","1349.12","energy manager","http://data.europa.eu/esco/occupation/a005f8a2-2d8a-433e-8d89-13575f822fd4","0.960983","1","0.888523","False","True","selected","False"
"M132103","132103","Energy Manager","2","1219.5.3","power plant manager","http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5","0.716147","0.763972","0.647052","False","False","alternative_not_used","False"
